Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2018-12-12,,,,0.04,2018-12-12,8,8,8,CONVERSION OF EXISTING BUILDING WITH 1ST FLOOR EXTENSION & ERECTION OF 2ND STOREY TO FORM 6 NO. 1-BED & 2 NO. 2-BED FLATS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-12-14,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OUSI7YMOGT000,permissioned,,8 QUEENS ROAD,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,056
yes,,2018-12-12,,,,0.05,2018-12-12,7,7,7,CONST OF 2/3 STOREY BUILD TO FORM 7 FLATS AFTER DEMO OF EXISTING BUILDING,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2015-08-21,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NNOI4EMOK1O00,permissioned,,106 & 108 QUEENS ROAD,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,057
yes,,2018-12-12,,,,0.06,2018-12-12,9,9,9,APPLICATION FOR APPROVAL OF RESERVED MATTERS PURSUANT TO 12/00580/OUT FOR THE CONSTRUCTION OF A TERRACE OF 9 NO. DWELLINGS,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2017-02-01,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OGN2Y3MOHQM00,permissioned,,251-253 NEW ROAD,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,058
yes,,2018-12-12,,,,0.08,2018-12-12,9,9,9,"Construction of 3-storey building to form 9 flats with associated parking, refuse/cycle stores and landscaping, following demolition of existing buildings.",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-06-07,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OS0CQDMON5300,permissioned,,170 MILTON ROAD,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,059
yes,,2018-12-12,,,,0.35,2018-12-12,147,147,147,"Mixed-use development comprising the construction of: 16-storey building to provide 147 dwellings and associated facilities (Class C3); 19-storey building to provide 222-bed hotel (Class C1), offices (Class B1a), events space (Class B1a/Class D2), 'sky bar' (Class A3/A4), restaurant/bar (Class A3/A4), and ground floor caf�/restaurants (Class A3) totalling 16,344sqm (GEA) of non-residential floorspace; basement parking and plant areas with access from Stanhope Road; associated facilities and landscaping works to Commercial Road, Stanhope Road and entrances to Victoria Park.",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,,,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OXRFRUMOI7400,pending decision,,"LAND ADJ TO CATHERINE HOUSE, STANHOPE ROAD",https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,060
yes,,2018-12-12,,,,0.14,2018-12-12,7,7,7,construction of 6 semi-detached houses and a single coach house unit to include vehicle parking and cycle/refuse stores with access from Lealand Road (following demolition of existing dwelling) (Amended scheme to 15/01671/FUL),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-05-30,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P1DNL2MOJXL00,permissioned,,46A LEALAND ROAD,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,061
yes,,2018-12-12,,,,0.08,2018-12-12,6,6,6,Construction of three-storey rear extension and additional storey to existing roof to form 6 additional flats,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2018-08-24,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P96V9TMOG1E00,permissioned,,"WEST COURT, HIGHLAND ROAD",https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,062
yes,,2018-12-12,,,,0.28,2018-12-12,18,18,18,Conversion of former Police Station (Sui Generis) to form 18 self-contained dwellings (Class C3) with associated cycle and refuse storage; and external alterations to include installation of windows to north elevation (ground floor).,Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,owned by a public authority,2018-11-23,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PD38H5MOHS900,permissioned,,SOUTHSEA POLICE STATION,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,063
yes,,2018-12-12,,,,0.09,2018-12-12,7,7,7,"Construction of a three-storey building to form 7no. flats with associated parking, landscaping and provision of cycle/refuse stores after demolition of existing garages",Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2016-10-17,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O5ZDE2MOKI600,permissioned,,"GARAGES, SERPENTINE ROAD",https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,064
yes,,2018-12-12,,,,0.21,2018-12-12,10,10,10,Construction of 10 semi-detached and terraced two and two-and-a-half storey dwellings with associated parking and landscaping (accessed from Neelands Grove),Portsmouth City Council,http://opendatacommunities.org/id/unitary-authority/portsmouth,not owned by a public authority,2016-08-17,full planning permission,http://publicaccess.portsmouth.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O6R014MO0DK00,permissioned,,LAND R/O 244-248 SOUTHAMPTON ROAD,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,065
